,title,rank,date,artist,url,region,chart,trend,streams
803,Reggaetón Lento (Bailemos),1,2017-01-01,CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Bolivia,top200,SAME_POSITION,6784.0
804,Otra vez (feat. J Balvin),2,2017-01-01,Zion & Lennox,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,Bolivia,top200,SAME_POSITION,5748.0
805,Chantaje (feat. Maluma),3,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Bolivia,top200,SAME_POSITION,5506.0
806,Vente Pa' Ca (feat. Maluma),4,2017-01-01,Ricky Martin,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,Bolivia,top200,MOVE_UP,4804.0
807,Traicionera,5,2017-01-01,Sebastian Yatra,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,Bolivia,top200,MOVE_DOWN,4780.0
808,Safari,6,2017-01-01,"J Balvin, Pharrell Williams, BIA, Sky",https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,Bolivia,top200,SAME_POSITION,4399.0
809,Let Me Love You,7,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Bolivia,top200,SAME_POSITION,3542.0
810,La Bicicleta,8,2017-01-01,"Carlos Vives, Shakira",https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,Bolivia,top200,MOVE_UP,3507.0
811,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",9,2017-01-01,"IAmChino, El Chacal",https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,Bolivia,top200,MOVE_DOWN,3446.0
812,Me llamas (feat. Maluma) - Remix,10,2017-01-01,Piso 21,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,Bolivia,top200,SAME_POSITION,2979.0
813,Closer,11,2017-01-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Bolivia,top200,MOVE_DOWN,2898.0
814,Shaky Shaky,12,2017-01-01,Daddy Yankee,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,Bolivia,top200,MOVE_UP,2882.0
815,Vacaciones,13,2017-01-01,Wisin,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,Bolivia,top200,MOVE_UP,2747.0
816,Andas En Mi Cabeza,14,2017-01-01,"Chino & Nacho, Daddy Yankee",https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,Bolivia,top200,MOVE_UP,2735.0
817,Don't Wanna Know,15,2017-01-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Bolivia,top200,MOVE_DOWN,2566.0
818,Dile Que Tu Me Quieres,16,2017-01-01,Ozuna,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,Bolivia,top200,MOVE_UP,2504.0
819,Starboy,17,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Bolivia,top200,MOVE_DOWN,2480.0
820,One Dance,18,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Bolivia,top200,MOVE_DOWN,2449.0
821,Me Llamas,19,2017-01-01,Piso 21,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,Bolivia,top200,SAME_POSITION,2221.0
822,Borro Cassette,20,2017-01-01,Maluma,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,Bolivia,top200,MOVE_UP,2216.0
823,DUELE EL CORAZON (feat. Wisin),21,2017-01-01,Enrique Iglesias,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,Bolivia,top200,MOVE_UP,2214.0
824,Me Rehúso,22,2017-01-01,Danny Ocean,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,Bolivia,top200,MOVE_UP,2114.0
825,24K Magic,23,2017-01-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Bolivia,top200,MOVE_UP,2102.0
826,We Don't Talk Anymore (feat. Selena Gomez),24,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Bolivia,top200,MOVE_DOWN,2090.0
827,In the Name of Love,25,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Bolivia,top200,MOVE_DOWN,2085.0
828,I Took A Pill In Ibiza - Seeb Remix,26,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Bolivia,top200,MOVE_DOWN,2084.0
829,Cold Water (feat. Justin Bieber & MØ),27,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Bolivia,top200,MOVE_DOWN,2082.0
830,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",28,2017-01-01,Maluma,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,Bolivia,top200,MOVE_DOWN,2081.0
831,Noche Loca,29,2017-01-01,"Marama, Rombai",https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,Bolivia,top200,MOVE_UP,2046.0
832,Chillax (feat. Ky-Mani Marley),30,2017-01-01,Farruko,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,Bolivia,top200,MOVE_UP,2004.0
833,My Way,31,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Bolivia,top200,MOVE_DOWN,1987.0
834,Desde Esa Noche (feat. Maluma),32,2017-01-01,Thalia,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,Bolivia,top200,MOVE_UP,1957.0
835,Gyal You A Party Animal - Remix,33,2017-01-01,"Charly Black, Daddy Yankee",https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,Bolivia,top200,MOVE_DOWN,1925.0
836,Gyal You A Party Animal,34,2017-01-01,Charly Black,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,Bolivia,top200,MOVE_UP,1912.0
837,Bailame Despacio,35,2017-01-01,"Xantos, Dynell",https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,Bolivia,top200,SAME_POSITION,1819.0
838,Don't Let Me Down (feat. Daya),36,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Bolivia,top200,MOVE_DOWN,1803.0
839,Bobo,37,2017-01-01,J Balvin,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,Bolivia,top200,MOVE_UP,1742.0
840,Treat You Better,38,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Bolivia,top200,MOVE_DOWN,1738.0
841,Muchachita,39,2017-01-01,Bonny Lovy,https://open.spotify.com/track/0B38YZydPDJz9N4uR9hULg,Bolivia,top200,MOVE_UP,1724.0
842,Rockabye (feat. Sean Paul & Anne-Marie),40,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Bolivia,top200,MOVE_DOWN,1642.0
843,Ya Me Enteré (feat. Nicky Jam) - Urban Version,41,2017-01-01,Reik,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,Bolivia,top200,MOVE_DOWN,1615.0
844,Heathens,42,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Bolivia,top200,MOVE_DOWN,1498.0
845,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",43,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Bolivia,top200,MOVE_UP,1492.0
846,Ride,44,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Bolivia,top200,MOVE_DOWN,1461.0
847,Side To Side,45,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Bolivia,top200,MOVE_DOWN,1440.0
848,La Gozadera (feat. Marc Anthony),46,2017-01-01,Gente De Zona,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,Bolivia,top200,MOVE_UP,1435.0
849,Hasta el Amanecer,47,2017-01-01,Nicky Jam,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,Bolivia,top200,MOVE_UP,1387.0
850,Cheap Thrills,48,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Bolivia,top200,MOVE_DOWN,1385.0
851,Amor y dolor,49,2017-01-01,"Carlos Baute, Alexis y Fido",https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,Bolivia,top200,MOVE_DOWN,1381.0
852,Trumpets,50,2017-01-01,"Sak Noel & Salvi, Sean Paul",https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv,Bolivia,top200,MOVE_UP,1376.0
853,Loquita,51,2017-01-01,Marama,https://open.spotify.com/track/2xjcDF21U2ccgE2LEeiMbf,Bolivia,top200,MOVE_UP,1336.0
854,El chisme,52,2017-01-01,Reykon,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,Bolivia,top200,MOVE_DOWN,1307.0
855,Baila Conmigo,53,2017-01-01,"Juan Magán, Luciana",https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,Bolivia,top200,MOVE_DOWN,1273.0
856,Te Quiero Pa´Mi,54,2017-01-01,"Don Omar, Zion & Lennox",https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,Bolivia,top200,MOVE_DOWN,1266.0
857,Por Fin Te Encontré,55,2017-01-01,"Cali Y El Dandee, Juan Magán, Sebastian Yatra",https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,Bolivia,top200,MOVE_UP,1235.0
858,I Feel It Coming,56,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Bolivia,top200,MOVE_DOWN,1215.0
859,Locuras contigo,57,2017-01-01,Rombai,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,Bolivia,top200,MOVE_UP,1201.0
860,Light It Up (feat. Nyla & Fuse ODG) - Remix,58,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Bolivia,top200,MOVE_UP,1157.0
861,Traicionera - Remix,59,2017-01-01,"Sebastian Yatra, Cosculluela, Cali Y El Dandee",https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,Bolivia,top200,MOVE_UP,1145.0
862,Work,60,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Bolivia,top200,MOVE_UP,1125.0
863,Ando,61,2017-01-01,Bonny Lovy,https://open.spotify.com/track/5a9pr1jMpFgOL9o8HHZU7z,Bolivia,top200,MOVE_UP,1101.0
864,Tan Fácil,62,2017-01-01,CNCO,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,Bolivia,top200,MOVE_DOWN,1052.0
865,Middle,63,2017-01-01,"DJ Snake, Bipolar Sunshine",https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,Bolivia,top200,MOVE_DOWN,1043.0
866,This Is What You Came For (feat. Rihanna),64,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Bolivia,top200,MOVE_UP,1036.0
867,Cake By The Ocean,65,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Bolivia,top200,MOVE_DOWN,1025.0
868,Fuego,66,2017-01-01,Juanes,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,Bolivia,top200,MOVE_DOWN,1003.0
869,Deu Onda,1,2017-01-01,MC G15,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF,Brazil,top200,SAME_POSITION,612271.0
870,Hear Me Now,2,2017-01-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Brazil,top200,SAME_POSITION,269574.0
871,10% - Ao Vivo,3,2017-01-01,Maiara & Maraisa,https://open.spotify.com/track/2wFnRPjuqwNySFiK0Qfg8L,Brazil,top200,MOVE_UP,228307.0
872,Eu Sei de Cor - Ao Vivo | Acústico,4,2017-01-01,Marília Mendonça,https://open.spotify.com/track/45wqPwIH4A5cr2IyyD4WKf,Brazil,top200,MOVE_DOWN,217394.0
873,Meu Coração Deu PT - Ao Vivo,5,2017-01-01,"Wesley Safadão, Matheus & Kauan",https://open.spotify.com/track/6zCqeUUqLb2CapBmVwAHll,Brazil,top200,MOVE_UP,214171.0
874,Medo Bobo - Ao Vivo,6,2017-01-01,Maiara & Maraisa,https://open.spotify.com/track/2CW04trIoYMbroZWDzPAjs,Brazil,top200,SAME_POSITION,209183.0
875,Sim ou não (participação especial Maluma),7,2017-01-01,Anitta,https://open.spotify.com/track/4FxumkF81ICxITeqxx4nK9,Brazil,top200,MOVE_UP,192220.0
876,Closer,8,2017-01-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Brazil,top200,MOVE_DOWN,190936.0
877,50 Reais,9,2017-01-01,"Naiara Azevedo, Maiara & Maraisa",https://open.spotify.com/track/2DAGCHu5aoo2FOjmtU9ojo,Brazil,top200,MOVE_UP,185333.0
878,Infiel - Ao Vivo,10,2017-01-01,Marília Mendonça,https://open.spotify.com/track/38MpAndIjGAyVdcC6npX95,Brazil,top200,MOVE_UP,183344.0
879,Decide Aí - Na Praia / Ao Vivo,11,2017-01-01,Matheus & Kauan,https://open.spotify.com/track/0jIitZeIQRTaZgFQf2WpGK,Brazil,top200,MOVE_UP,166355.0
880,Te Assumi Pro Brasil - Ao Vivo,12,2017-01-01,Matheus & Kauan,https://open.spotify.com/track/2d3TbSkAscvT3QRQalq6uT,Brazil,top200,MOVE_DOWN,160261.0
881,Malandramente,13,2017-01-01,"DENNIS, MC Nandinho, Nego Bam",https://open.spotify.com/track/7DRP2VOMpy1rrk3iYFLCW9,Brazil,top200,MOVE_UP,156803.0
882,Cold Water (feat. Justin Bieber & MØ),14,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Brazil,top200,MOVE_UP,152426.0
883,Starboy,15,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Brazil,top200,MOVE_DOWN,152291.0
884,O Nosso Santo Bateu - Na Praia / Ao Vivo,16,2017-01-01,Matheus & Kauan,https://open.spotify.com/track/6SwI4OplF8m5NH8wHKIps8,Brazil,top200,MOVE_UP,151785.0
885,Let Me Love You,17,2017-01-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Brazil,top200,MOVE_DOWN,151704.0
886,"Eu, Você, O Mar e Ela",18,2017-01-01,Luan Santana,https://open.spotify.com/track/000xYdQfIZ4pDmBGzQalKU,Brazil,top200,MOVE_DOWN,147937.0
887,Como Faz Com Ela - Ao Vivo,19,2017-01-01,Marília Mendonça,https://open.spotify.com/track/2Gvn46nwyQhUnQiFhlP7WX,Brazil,top200,MOVE_UP,146556.0
888,E Essa Boca Aí? - Ao Vivo,20,2017-01-01,Bruninho & Davi,https://open.spotify.com/track/6vve9WKW5I7fQzkU8dNsUE,Brazil,top200,SAME_POSITION,143845.0
889,Paredes - Ao Vivo,21,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/2GfxgssRHvY1azHtaRqKoK,Brazil,top200,MOVE_DOWN,142894.0
890,Como É Que a Gente Fica - Ao Vivo,22,2017-01-01,Henrique & Juliano,https://open.spotify.com/track/41mt7YrfLrIc4EQJZFCJtw,Brazil,top200,MOVE_UP,141131.0
891,One Dance,23,2017-01-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Brazil,top200,MOVE_DOWN,139770.0
892,Tumbalatum,24,2017-01-01,MC Kevinho,https://open.spotify.com/track/4aAq1afusFG6jRiOSHQZvN,Brazil,top200,MOVE_UP,136943.0
893,Homem de Família - Ao Vivo,25,2017-01-01,Gusttavo Lima,https://open.spotify.com/track/12wiyBZqQ3mOU7AfygXJCw,Brazil,top200,MOVE_UP,136816.0
894,Ou Some Ou Soma - Ao Vivo,26,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/3dRBzTOu9polrH9U6Vh2zw,Brazil,top200,MOVE_UP,134120.0
895,Flyva,145,2017-01-02,Volkan,https://open.spotify.com/track/6W2OooyxIA7ypic7POmpOy,Denmark,top200,NEW_ENTRY,7789.0
896,Malbec (Part. DENNIS) (feat. DENNIS) - Ao Vivo,27,2017-01-01,Henrique & Diego,https://open.spotify.com/track/5SnQDj5REQVvAdSlhqkEcE,Brazil,top200,MOVE_UP,133072.0
897,My Way,28,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Brazil,top200,MOVE_DOWN,132365.0
898,Sosseguei - Ao Vivo,29,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/1xFgXCY8Zvo76gHg4RgUaU,Brazil,top200,MOVE_UP,128396.0
899,Don't Wanna Know,30,2017-01-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Brazil,top200,MOVE_DOWN,126564.0
900,Na Hora da Raiva - Ao Vivo,31,2017-01-01,Henrique & Juliano,https://open.spotify.com/track/0Zu7NVn4IvfYuEIrD11UVr,Brazil,top200,MOVE_UP,121644.0
901,Side To Side,32,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Brazil,top200,MOVE_DOWN,120947.0
902,24K Magic,33,2017-01-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Brazil,top200,MOVE_DOWN,119691.0
903,Bumbum Granada,34,2017-01-01,Mc's Zaac & Jerry Smith,https://open.spotify.com/track/4SCH5CuivFcShLpTg8lYOf,Brazil,top200,MOVE_UP,119022.0
904,Você Merece Cachê - Ao Vivo,35,2017-01-01,"Israel Novaes, Wesley Safadão",https://open.spotify.com/track/1ypcU9264wnBwPvmrIy4fx,Brazil,top200,MOVE_UP,117785.0
905,Louca de Saudade - Ao Vivo,36,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/2InJDvDcA4RXEeA9njdibl,Brazil,top200,MOVE_DOWN,113836.0
906,Chantaje (feat. Maluma),37,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Brazil,top200,MOVE_DOWN,112718.0
907,Nada Nada - Ao Vivo,38,2017-01-01,Henrique & Juliano,https://open.spotify.com/track/0GR7ZABhVF9GbxghIx2RRv,Brazil,top200,MOVE_UP,111963.0
908,Vou Voando - Ao Vivo,39,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/1WCn5QBp0Kl9uHrR0J02GS,Brazil,top200,MOVE_DOWN,110788.0
909,Sorry,40,2017-01-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Brazil,top200,MOVE_DOWN,110417.0
910,A Rosa E O Beija-Flor - Na Praia / Ao Vivo,41,2017-01-01,Matheus & Kauan,https://open.spotify.com/track/4GQVVsUnMbZeKIx9vguKlg,Brazil,top200,MOVE_DOWN,109567.0
911,Aquele 1% - Ao Vivo,42,2017-01-01,"Marcos & Belutti, Wesley Safadão",https://open.spotify.com/track/62LiYpeFoJaixqkaNRGg47,Brazil,top200,MOVE_UP,106028.0
912,Seu Polícia - Ao Vivo,43,2017-01-01,Zé Neto & Cristiano,https://open.spotify.com/track/7CmuLM2vfzA78iHeqastoP,Brazil,top200,MOVE_UP,105441.0
913,Flor e o Beija-Flor - Ao Vivo,44,2017-01-01,"Henrique & Juliano, Marília Mendonça",https://open.spotify.com/track/0phVJ23NJlruwtt1XCm94N,Brazil,top200,MOVE_UP,103771.0
914,Pra Sempre Com Você - Ao Vivo,45,2017-01-01,Jorge & Mateus,https://open.spotify.com/track/2KGv51jgAz8OTjNPyRryfq,Brazil,top200,MOVE_DOWN,103167.0
915,Cheap Thrills,46,2017-01-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Brazil,top200,MOVE_DOWN,100713.0
916,Ela Só Quer Paz,47,2017-01-01,Projota,https://open.spotify.com/track/3mTUqLbtWm2DAEwvQTyu4d,Brazil,top200,MOVE_DOWN,98622.0
917,Rockabye (feat. Sean Paul & Anne-Marie),48,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Brazil,top200,MOVE_DOWN,93502.0
918,Suíte 14 (feat. Mc Guimê) - Ao Vivo,49,2017-01-01,"Henrique & Diego, MC Guime",https://open.spotify.com/track/4lbPwb1Beo7JU2VwuJRTeR,Brazil,top200,MOVE_UP,91197.0
919,Treat You Better,50,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Brazil,top200,MOVE_DOWN,88841.0
920,Bom,51,2017-01-01,LUDMILLA,https://open.spotify.com/track/25SL3ZSbEGtu4oU14xllMQ,Brazil,top200,MOVE_UP,88012.0
921,In the Name of Love,52,2017-01-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Brazil,top200,MOVE_DOWN,86200.0
922,Na Ponta Ela Fica,53,2017-01-01,Delano,https://open.spotify.com/track/1OtZIaJBXo3Pe6nfaMsjKT,Brazil,top200,MOVE_UP,85139.0
923,Sou eu,54,2017-01-01,LUDMILLA,https://open.spotify.com/track/1Tn0msQvQMbD6woO9VnEG3,Brazil,top200,MOVE_UP,84670.0
924,Estaca Zero,55,2017-01-01,"Luan Santana, Ivete Sangalo",https://open.spotify.com/track/5OZqnhkGUxuSuW2P7CzH7y,Brazil,top200,MOVE_DOWN,84609.0
925,Impasse - Ao Vivo,56,2017-01-01,"Marília Mendonça, Henrique & Juliano",https://open.spotify.com/track/5s2ydrmJOiPeZGx4S4X8Aw,Brazil,top200,MOVE_UP,81318.0
926,Que Sorte A Nossa - Live,57,2017-01-01,Matheus & Kauan,https://open.spotify.com/track/4rWCLK8mfQ6JpArmgIT8aK,Brazil,top200,MOVE_UP,80504.0
927,I Took A Pill In Ibiza - Seeb Remix,58,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Brazil,top200,MOVE_DOWN,79898.0
928,This Is What You Came For (feat. Rihanna),59,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Brazil,top200,MOVE_UP,78357.0
929,Work,60,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Brazil,top200,MOVE_UP,78310.0
930,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",61,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Brazil,top200,MOVE_DOWN,77131.0
931,Just Hold On,62,2017-01-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Brazil,top200,MOVE_DOWN,76973.0
932,Don't Let Me Down (feat. Daya),63,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Brazil,top200,MOVE_DOWN,76831.0
933,Fala a Verdade - Ao Vivo,64,2017-01-01,"Maiara & Maraisa, Jorge & Mateus",https://open.spotify.com/track/3QhJAGDdxt749dFveYVy4M,Brazil,top200,MOVE_UP,76521.0
934,This Girl (Kungs Vs. Cookin' On 3 Burners),65,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Brazil,top200,SAME_POSITION,76192.0
935,O Que Falta Em Você Sou Eu - Ao Vivo,66,2017-01-01,Marília Mendonça,https://open.spotify.com/track/3XSefjiSHsD34F7clH84xa,Brazil,top200,MOVE_UP,71660.0
936,Quase um Casal - Ao Vivo,67,2017-01-01,Maiara & Maraisa,https://open.spotify.com/track/3BhctwMUY5Y9xmes194QTq,Brazil,top200,MOVE_UP,69319.0
937,Bang,68,2017-01-01,Anitta,https://open.spotify.com/track/1Cml3fnCNLZUC1EEtkcgVb,Brazil,top200,MOVE_UP,68574.0
938,Parece Piada - Ao Vivo,69,2017-01-01,Henrique & Juliano,https://open.spotify.com/track/3cS6YsU197mrdPTyR7nbp7,Brazil,top200,MOVE_UP,68574.0
939,Work from Home (feat. Ty Dolla $ign),70,2017-01-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Brazil,top200,MOVE_DOWN,68122.0
940,I Feel It Coming,71,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Brazil,top200,MOVE_UP,64056.0
941,Partiu,72,2017-01-01,MC Kekel,https://open.spotify.com/track/1LTxGBL6yKtfmW3K8EvbSY,Brazil,top200,MOVE_UP,63962.0
942,Amei Te Ver,73,2017-01-01,Tiago Iorc,https://open.spotify.com/track/4owo0j5bw45IqiHxsTzcd6,Brazil,top200,MOVE_DOWN,63411.0
943,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",74,2017-01-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Brazil,top200,MOVE_DOWN,62807.0
944,Incerteza - Na Praia / Ao Vivo,75,2017-01-01,Matheus & Kauan,https://open.spotify.com/track/1FTsXXwai3jVXhBTLd4e4L,Brazil,top200,MOVE_UP,60181.0
945,Black Beatles,76,2017-01-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Brazil,top200,MOVE_DOWN,59541.0
946,O Verão Está Chegando,77,2017-01-01,Mc Davi,https://open.spotify.com/track/4jswhbcaGqFe8v5uSHlqyb,Brazil,top200,MOVE_DOWN,59363.0
947,Cake By The Ocean,78,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Brazil,top200,MOVE_DOWN,59059.0
948,Solteiro de Novo - Ao Vivo,79,2017-01-01,"Wesley Safadão, Ronaldinho Gaúcho",https://open.spotify.com/track/0Or4rCFurYpUxYh0bbpxRY,Brazil,top200,MOVE_UP,58432.0
949,Mercy,80,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Brazil,top200,MOVE_DOWN,55275.0
950,Essa mina é louca (Participação especial de Jhama),81,2017-01-01,Anitta,https://open.spotify.com/track/5Bn6W4bwH7Bw5nMvn8V4xF,Brazil,top200,MOVE_UP,55250.0
951,Olha a Explosão,82,2017-01-01,MC Kevinho,https://open.spotify.com/track/6m2LNopVJKsvBB9l7Z1rwn,Brazil,top200,MOVE_UP,53559.0
952,Stressed Out,83,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Brazil,top200,MOVE_DOWN,52766.0
953,We Don't Talk Anymore (feat. Selena Gomez),84,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Brazil,top200,MOVE_DOWN,51795.0
954,Fake Love,85,2017-01-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Brazil,top200,MOVE_DOWN,50986.0
